,game_id,threes,ref_crew,arena,fouls,score_dif,play_length,date,opponent,team_score,opp_score,record,team,round1,round2,round3,round4,round5,round6,round7,gei,round,tot_score
165,400871281,35,Jerry Heater/Tony Greene/Steve Olson,Enterprise Center,30,9.966101695,8.13559322,3/18/2016,Weber State,71,53,28-5 (14-4),Xavier,0,1,0,0,0,0,0,2.543619866,2,124
166,400871261,39,Larry Scirotto/Ron Groover/Brent Hampton,Barclays Center,52,-3.159493671,6.075949367,3/18/2016,Stephen F. Austin,56,70,26-9 (13-5),West Virginia,0,1,0,0,0,0,0,3.491240763,2,126
167,400871262,42,Kipp Kissinger/Robert Riley/Bill Covington,Barclays Center,23,-3.863970588,8.823529412,3/18/2016,Michigan,70,63,22-11 (11-7),Notre Dame,0,1,0,0,0,0,0,4.975416633,2,133
168,400871282,30,Kevin Brill/Lee Cassell/John Higgins,Enterprise Center,30,-4.123188406,8.695652174,3/18/2016,Pittsburgh,47,43,21-12 (12-6),Wisconsin,0,1,0,0,0,0,0,4.258599521,2,90
169,400871286,43,Bryan Kersey/Clarence Armstrong/Brett Nansel,Enterprise Center,35,-5.993548387,7.741935484,3/18/2016,Middle Tennessee,81,90,29-6 (13-5),Michigan State,0,1,0,0,0,0,0,5.663708709,2,171
170,400871265,44,Raymie Styons/Ted Valentine/Mike Eades,Enterprise Center,33,-7.107033639,7.339449541,3/18/2016,Syracuse,51,70,25-8 (14-4),Dayton,0,1,0,0,0,0,0,2.392197565,2,121
171,400872131,39,Tim Clougherty/Bert Smith/Pat Adams,Wells Fargo Arena (IA),32,11.84193548,7.741935484,3/19/2016,UConn,73,61,32-4 (15-3),Kansas,0,0,1,0,0,0,0,1.846869473,3,134
172,400872163,34,Lamont Simpson/Roger Ayers/Ray Natili,Amica Mutual Pavilion,33,8.851132686,7.766990291,3/19/2016,Wichita State,65,57,27-7 (13-5),Miami,0,0,1,0,0,0,0,3.378051288,3,122
173,400872082,46,Terry Wymer/Michael Irving/Ed Corbett,Amica Mutual Pavilion,34,11.47603834,7.667731629,3/19/2016,Yale,71,64,25-10 (11-7),Duke,0,0,1,0,0,0,0,2.456406892,3,135
174,400872165,37,John Gaffney/Doug Sirmons/Eric Curry,PNC Arena,39,6.539393939,7.272727273,3/19/2016,Providence,85,66,30-6 (14-4),UNC,0,0,1,0,0,0,0,3.554141114,3,151
175,400872166,37,Pat Driscoll/D.J. Carstensen/Jeff Anderson,Wells Fargo Arena (IA),46,-0.304216867,7.228915663,3/19/2016,Indiana,67,73,27-9 (13-5),Kentucky,0,0,1,0,0,0,0,4.631899867,3,140
176,400872129,26,Jeff Clark/Gene Steratore/Joe DeRosa,PNC Arena,30,1.464285714,8.571428571,3/19/2016,Butler,77,69,28-7 (13-5),UVA,0,0,1,0,0,0,0,5.419871211,3,146
177,400872167,34,Gerry Pollard/Mike Roberts/Tom Eades,Ball Arena,27,-13.89138577,8.988764045,3/19/2016,Gonzaga,59,82,27-9 (13-5),Utah,0,0,1,0,0,0,0,1.969988244,3,141
178,400872132,46,Brian  O'Connell/Gregory Nixon/Mike Reed,Ball Arena,24,11.30181818,8.727272727,3/19/2016,Little Rock,78,61,23-11 (10-8),Iowa State,0,0,1,0,0,0,0,2.249989019,3,139
179,400872214,43,Kipp Kissinger/Bill Covington/Michael Stephens,Barclays Center,35,17.05825243,7.766990291,3/20/2016,Iowa,87,68,31-5 (16-2),Villanova,0,0,1,0,0,0,0,1.705117478,3,155
180,400872218,37,Terry Oglesby/Randy  McCall/Lamar Simpson,Spokane Arena,40,2.801186944,7.121661721,3/20/2016,Hawai'i,73,60,27-8 (12-6),Maryland,0,0,1,0,0,0,0,3.55160727,3,133
181,400872255,39,Mike Stuart/Darron George/Tony Padilla,Spokane Arena,39,3.652307692,7.384615385,3/20/2016,Saint Joseph's,69,64,30-6 (14-4),Oregon,0,0,1,0,0,0,0,6.151281854,3,133
182,400872224,57,Verne Harris/Chris Rastatter/Bo Boroski,Paycom Center,41,6.754285714,6.857142857,3/20/2016,VCU,85,81,27-7 (12-6),Oklahoma,0,0,1,0,0,0,0,5.355327476,3,166
183,400872229,66,Keith Kimble/Brian Dorsey/Jamie Luckie,Paycom Center,50,-3.781472684,7.125890736,3/20/2016,Northern Iowa,92,88,28-8 (13-5),Texas A&M,0,0,1,0,0,0,0,7.566603903,3,180
184,400872259,43,Bryan Kersey/Tony Greene/Mike Eades,Enterprise Center,38,-0.175,7.5,3/20/2016,Wisconsin,63,66,28-6 (14-4),Xavier,0,0,1,0,0,0,0,5.936301963,3,129
185,400872251,44,Larry Scirotto/Ron Groover/Mark Whitehead,Barclays Center,27,0.781362007,8.602150538,3/20/2016,Stephen F. Austin,76,75,23-11 (11-7),Notre Dame,0,0,1,0,0,0,0,7.025261106,3,151
186,400872223,44,Lee Cassell/John Higgins/Ted Valentine,Enterprise Center,24,8.516339869,7.843137255,3/20/2016,Middle Tennessee,75,50,21-13 (9-9),Syracuse,0,0,1,0,0,0,0,2.948746863,3,125
187,400872333,34,Verne Harris/Ron Groover/Don Daily,KFC Yum! Center,43,4.092537313,7.164179104,3/24/2016,Maryland,79,63,33-4 (15-3),Kansas,0,0,0,1,0,0,0,3.777666741,4,142
188,400872358,32,Lamar Simpson/Darron George/Mark Whitehead,KFC Yum! Center,35,11.01145038,9.160305344,3/24/2016,Miami,92,69,32-5 (16-2),Villanova,0,0,0,1,0,0,0,2.948919575,4,161
189,400872397,45,Bryan Kersey/Bert Smith/Gregory Nixon,Honda Center,36,6.665634675,7.430340557,3/24/2016,Duke,82,68,31-6 (14-4),Oregon,0,0,0,1,0,0,0,3.191112496,4,150
190,400872390,53,Lamont Simpson/Gene Steratore/Roger Ayers,Honda Center,30,11.49853372,7.038123167,3/24/2016,Texas A&M,77,63,28-7 (12-6),Oklahoma,0,0,0,1,0,0,0,2.144651084,4,140
191,400872339,51,Lee Cassell/Pat Adams/Joe DeRosa,Wells Fargo Center,49,12.84401114,6.685236769,3/25/2016,Indiana,101,86,31-6 (14-4),UNC,0,0,0,1,0,0,0,2.7049295,4,187
192,400872394,33,Kipp Kissinger/Terry Oglesby/Ted Valentine,Wells Fargo Center,24,-3.052980132,7.947019868,3/25/2016,Wisconsin,61,56,24-11 (11-7),Notre Dame,0,0,0,1,0,0,0,6.581483394,4,117
193,400872330,29,Randy  McCall/Tim Clougherty/Brian Dorsey,United Center,32,12.08637874,7.973421927,3/25/2016,Iowa State,84,71,29-7 (13-5),UVA,0,0,0,1,0,0,0,2.354144158,4,155
194,400872391,36,Mike Stuart/Keith Kimble/Doug Sirmons,United Center,26,-3.758842444,7.717041801,3/25/2016,Gonzaga,63,60,22-13 (9-9),Syracuse,0,0,0,1,0,0,0,5.543261463,4,123
195,400873025,40,Jeff Clark/Terry Wymer/Chris Rastatter,KFC Yum! Center,35,-2.131756757,8.108108108,3/26/2016,Villanova,59,64,33-5 (15-3),Kansas,0,0,0,0,1,0,0,5.548331932,5,123
196,400873026,45,Tony Padilla/Mike Eades/Ray Natili,Honda Center,37,-12.32024169,7.250755287,3/26/2016,Oklahoma,68,80,31-7 (14-4),Oregon,0,0,0,0,1,0,0,2.133120625,5,148
197,400873157,31,Tom Eades/Ed Corbett/Michael Stephens,Wells Fargo Center,35,4.795454545,9.090909091,3/27/2016,Notre Dame,88,74,32-6 (14-4),UNC,0,0,0,0,1,0,0,4.020713331,5,162
198,400873156,40,Mike Roberts/John Higgins/John Gaffney,United Center,31,4.84375,7.5,3/27/2016,Syracuse,62,68,29-8 (13-5),UVA,0,0,0,0,1,0,0,3.569824242,5,130
199,400873214,45,Tom Eades/Tony Padilla/Mark Whitehead,NRG Stadium,31,-18.34210526,7.894736842,4/2/2016,Oklahoma,95,51,34-5 (16-2),Villanova,0,0,0,0,0,1,0,2.160142855,6,146
200,400873196,42,Jeff Clark/Roger Ayers/Mike Eades,NRG Stadium,27,7.328173375,7.430340557,4/2/2016,Syracuse,83,66,33-6 (14-4),UNC,0,0,0,0,0,1,0,2.875176861,6,149
201,400873651,31,Terry Wymer/John Higgins/Michael Stephens,NRG Stadium,36,-1.254180602,8.026755853,4/4/2016,North Carolina,77,74,35-5 (16-2),Villanova,0,0,0,0,0,0,1,6.75349233,7,151
202,400946453,28,Jeb Hartness/Brent Hampton/Steve McJunkins,UD Arena,31,-3.142857143,8.571428571,3/14/2017,New Orleans,67,66,20-15 (14-4),Mt St Mary's,1,0,0,0,0,0,0,6.031090914,1,133
203,400946444,43,Nathan Farrell/Jeff Anderson/Bill McCarthy,UD Arena,51,-4.363095238,7.142857143,3/14/2017,Wake Forest,95,88,21-13 (8-10),Kansas State,1,0,0,0,0,0,0,5.55222091,1,183
204,400946443,39,Bo Boroski/Bill Covington/Nate Harris,UD Arena,34,3.881578947,7.894736842,3/15/2017,USC,71,75,20-13 (10-8),Providence,1,0,0,0,0,0,0,4.150903824,1,146
205,400946445,42,Lamar Simpson/Tony Chiazza/Todd Austin,UD Arena,28,2.769230769,7.692307692,3/15/2017,UC Davis,63,67,25-9 (13-3),NC Central,1,0,0,0,0,0,0,5.584602397,1,130
206,400946417,38,Dwayne Gladden/Mike Scyphers/Tony Padilla,KeyBank Center,32,6.077181208,8.053691275,3/16/2017,Mount St. Mary's,76,56,32-3 (15-3),Villanova,0,1,0,0,0,0,0,2.758647053,2,132
207,400946418,46,Larry Scirotto/Rodrick Dixon/Mike Eades,Amway Center,31,6.734939759,7.228915663,3/16/2017,East Tennessee State,80,65,25-8 (14-4),Florida,0,1,0,0,0,0,0,1.137335122,2,145
208,400946428,43,Bill Ek/Pat Adams/Karl Hess,Amway Center,39,0.47515528,7.453416149,3/16/2017,UNC Wilmington,76,71,23-10 (11-7),UVA,0,1,0,0,0,0,0,3.720501376,2,147
209,400946427,48,Gregory Nixon/Gary Prager/Jeff Anderson,KeyBank Center,40,3.56918239,7.547169811,3/16/2017,Virginia Tech,84,74,26-9 (12-6),Wisconsin,0,1,0,0,0,0,0,4.578215537,2,158
210,400946449,50,Jeff Clark/Larry Spaulding/Eric Curry,Delta Center,30,5.783783784,7.207207207,3/16/2017,South Dakota State,66,46,33-1 (17-1),Gonzaga,0,1,0,0,0,0,0,0.253350515,2,112
211,400946451,33,Ron Groover/Antinio Petty/Kelly Pfeifer,Delta Center,41,11.79821958,7.121661721,3/16/2017,North Dakota,100,82,31-4 (16-2),Arizona,0,1,0,0,0,0,0,0.451715624,2,182
212,400946442,41,Terry Wymer/Tim Clougherty/Patrick Evans,Amway Center,42,5.678851175,6.266318538,3/16/2017,Florida Gulf Coast,86,80,26-8 (12-6),Florida State,0,1,0,0,0,0,0,1.361309098,2,166
213,400946450,31,Pat Driscoll/Bert Smith/Vladimir Voyard-Tadal,KeyBank Center,44,6.120643432,6.434316354,3/16/2017,Bucknell,86,80,27-8 (12-6),West Virginia,0,1,0,0,0,0,0,1.069717659,2,166
214,400946440,42,Anthony Jordan/Paul Szelc/Bill McCarthy,KeyBank Center,23,4.063829787,8.510638298,3/16/2017,Princeton,60,58,26-9 (12-6),Notre Dame,0,1,0,0,0,0,0,2.691894241,2,118
215,400946452,50,Doug Shows/Gerry Pollard/A.J. Desai,Amway Center,36,-3.538216561,7.643312102,3/16/2017,Xavier,65,76,24-9 (12-6),Maryland,0,1,0,0,0,0,0,3.972497348,2,141
216,400946441,30,Brent Hampton/Chris Rastatter/Marques Pettigrew,Delta Center,52,7.057692308,6.593406593,3/16/2017,VCU,85,77,29-4 (16-2),Saint Mary's,0,1,0,0,0,0,0,2.736042996,2,162
217,400946439,40,Kevin Brill/John Higgins/Tom Nunez,Delta Center,34,5.042207792,7.792207792,3/16/2017,Vanderbilt,68,66,24-11 (10-8),Northwestern,0,1,0,0,0,0,0,6.98793669,2,134
218,400946422,47,Randy Heimerman/Ed Corbett/Earl Walton,BMO Harris Bradley Center,32,2.341137124,8.026755853,3/16/2017,Vermont,80,70,26-7 (14-4),Purdue,0,1,0,0,0,0,0,2.553810122,2,150
219,400946432,45,Michael Irving/John Gaffney/Donnie Eppley,BMO Harris Bradley Center,29,7.71147541,7.868852459,3/16/2017,Nevada,84,73,24-10 (12-6),Iowa State,0,1,0,0,0,0,0,1.669314911,2,157
220,400946446,44,Deron White/Jerry Heater/Ted Valentine,BMO Harris Bradley Center,37,11.65944272,7.430340557,3/16/2017,Winthrop,76,64,24-8 (12-6),Butler,0,1,0,0,0,0,0,0.506017191,2,140
221,400946436,34,Kelly Self/Tony Greene/James Breeding,BMO Harris Bradley Center,42,-5.542056075,7.476635514,3/16/2017,Middle Tennessee,72,81,24-10 (11-7),Minnesota,0,1,0,0,0,0,0,3.856599698,2,153
222,400946419,51,Tim Nestor/Darron George/Lamont Simpson,Bon Secours Wellness Arena,36,13.01183432,7.100591716,3/17/2017,Troy,87,65,28-8 (11-7),Duke,0,1,0,0,0,0,0,0.244756827,2,152
223,400946430,30,Gene Steratore/Jamie Luckie/Evon Burroughs,BOK Center,33,6.56918239,7.547169811,3/17/2017,New Mexico State,91,73,26-7 (12-6),Baylor,0,1,0,0,0,0,0,1.618277339,2,164
224,400946420,52,Joe Lindsay/Matt Potter/Ray Natali,BOK Center,31,4.467857143,8.571428571,3/17/2017,USC,65,66,30-5 (17-1),SMU,0,1,0,0,0,0,0,4.536237232,2,131
225,400946429,52,Michael Greenstein/Bo Boroski/Olandis Poole,Bon Secours Wellness Arena,33,1.593167702,7.453416149,3/17/2017,Marquette,93,73,23-10 (12-6),South Carolina,0,1,0,0,0,0,0,4.952603627,2,166
226,400946421,45,D.J. Carstensen/Deldre Carr/Ray Acosta,BOK Center,36,19.69822485,7.100591716,3/17/2017,UC Davis,100,62,29-4 (16-2),Kansas,0,1,0,0,0,0,0,0.101277324,2,162
227,400946423,34,Mike Roberts/Robert Riley/Tony Henderson,Gainbridge Fieldhouse,26,4.902173913,8.695652174,3/17/2017,Jacksonville State,78,63,25-8 (12-6),Louisville,0,1,0,0,0,0,0,0.442489748,2,141
228,400946434,49,Verne Harris/Terry Oglesby/Bill Covington,Golden 1 Center,31,13.44578313,7.228915663,3/17/2017,Iona,93,77,30-5 (16-2),Oregon,0,1,0,0,0,0,0,0.418927164,2,170
229,400946424,44,Bob Staffen/Mark Schnur/Keith Kimbell,Golden 1 Center,36,-7.737609329,6.997084548,3/17/2017,Rhode Island,72,84,25-10 (10-8),Creighton,0,1,0,0,0,0,0,4.109852405,2,156
230,400946433,45,Byron Jarrett/Tony Chiazza/Roger Ayers,Gainbridge Fieldhouse,36,0.188311688,7.792207792,3/17/2017,Oklahoma State,92,91,25-11 (10-8),Michigan,0,1,0,0,0,0,0,7.13896414,2,183
231,400946431,36,Rick Crawford/Don Daily/Michael Stephens,BOK Center,35,-7.550522648,8.362369338,3/17/2017,Michigan State,58,78,21-12 (10-8),Miami,0,1,0,0,0,0,0,2.085027651,2,136
232,400946425,49,Paul Faia/Mike Reed/Les Jones,Bon Secours Wellness Arena,30,23.02,6.857142857,3/17/2017,Texas Southern,103,64,28-7 (14-4),UNC,0,1,0,0,0,0,0,0.048173065,2,167
233,400946447,49,Lamar Simpson/Brian  O'Connell/Raymie Styons,Gainbridge Fieldhouse,37,10.4558011,6.629834254,3/17/2017,Northern Kentucky,79,70,30-5 (16-2),Kentucky,0,1,0,0,0,0,0,0.208315154,2,149
234,400946438,36,Chris Beaver/Kipp Kissinger/Brandon Cruz,Golden 1 Center,30,10.90849673,7.843137255,3/17/2017,Kent State,97,80,30-4 (15-3),UCLA,0,1,0,0,0,0,0,0.465578601,2,177
235,400946448,29,Verne Harris/Lee Cassell/Clarence Armstrong,Golden 1 Center,31,9.655677656,8.791208791,3/17/2017,Kansas State,75,61,30-5 (16-2),Cincinnati,0,1,0,0,0,0,0,2.032914654,2,136
236,400946437,42,Randy  McCall/Jeb Hartness/Bret Smith,Gainbridge Fieldhouse,42,-1.137313433,7.164179104,3/17/2017,Wichita State,58,64,24-8 (15-3),Dayton,0,1,0,0,0,0,0,3.31282829,2,122
237,400946435,24,Doug Sirmons/David Hall/Mike Nance,Bon Secours Wellness Arena,38,0.697547684,6.539509537,3/17/2017,Seton Hall,77,71,26-9 (12-6),Arkansas,0,1,0,0,0,0,0,6.194159706,2,148
238,400947025,34,Anthony Jordan/Pat Driscoll/Gregory Nixon,KeyBank Center,35,-1.177631579,7.894736842,3/18/2017,Wisconsin,62,65,32-4 (15-3),Villanova,0,0,1,0,0,0,0,5.970434583,3,127
239,400947000,36,Doug Shows/Terry Wymer/Larry Scirotto,Amway Center,27,13.14028777,8.633093525,3/18/2017,Virginia,65,39,26-8 (14-4),Florida,0,0,1,0,0,0,0,1.379917355,3,104
240,400947027,40,Jeff Clark/Chris Rastatter/Brent Hampton,Delta Center,45,11.71279373,6.266318538,3/18/2017,Northwestern,79,73,34-1 (17-1),Gonzaga,0,0,1,0,0,0,0,0.758601451,3,152
241,400947049,32,John Higgins/Ron Groover/Eric Curry,Delta Center,32,-0.786941581,8.24742268,3/18/2017,Saint Mary's,69,60,32-4 (16-2),Arizona,0,0,1,0,0,0,0,4.570072766,3,129
242,400947046,38,Tim Clougherty/Pat Adams/Mike Eades,Amway Center,44,-12.19753086,7.407407407,3/18/2017,Xavier,66,91,26-9 (12-6),Florida State,0,0,1,0,0,0,0,3.15213855,3,157
243,400947006,42,Tony Padilla/Paul Szelc/Jeff Anderson,KeyBank Center,39,7.585669782,7.476635514,3/18/2017,Notre Dame,83,71,28-8 (12-6),West Virginia,0,0,1,0,0,0,0,2.17639396,3,154
244,400947047,49,Earl Walton/James Breeding/Ted Valentine,BMO Harris Bradley Center,31,7.245954693,7.766990291,3/18/2017,Iowa State,80,76,27-7 (14-4),Purdue,0,0,1,0,0,0,0,5.063065158,3,156
245,400947026,34,Michael Irving/Ed Corbett/John Gaffney,BMO Harris Bradley Center,37,6.431034483,8.275862069,3/18/2017,Middle Tennessee,74,65,25-8 (12-6),Butler,0,0,1,0,0,0,0,2.219896439,3,139
246,400947225,49,Mike Reed/Doug Sirmons/David Hall,Bon Secours Wellness Arena,48,-0.300268097,6.434316354,3/19/2017,South Carolina,81,88,28-9 (11-7),Duke,0,0,1,0,0,0,0,4.387280652,3,169
247,400947183,41,Don Daily/Joe Lindsay/Michael Stephens,BOK Center,34,2.679180887,8.19112628,3/19/2017,USC,82,78,27-7 (12-6),Baylor,0,0,1,0,0,0,0,5.073693274,3,160
248,400947223,43,Gene Steratore/Jamie Luckie/Ray Natili,BOK Center,30,5.221122112,7.920792079,3/19/2017,Michigan State,90,70,30-4 (16-2),Kansas,0,0,1,0,0,0,0,2.293638499,3,160
249,400947182,37,Randy  McCall/Lamar Simpson/Jeb Hartness,Gainbridge Fieldhouse,33,2.738255034,8.053691275,3/19/2017,Michigan,69,73,25-9 (12-6),Louisville,0,0,1,0,0,0,0,5.133019707,3,142
250,400947206,38,Kipp Kissinger/Terry Oglesby/Bill Covington,Golden 1 Center,35,-1.367412141,7.667731629,3/19/2017,Rhode Island,75,72,31-5 (16-2),Oregon,0,0,1,0,0,0,0,5.832499531,3,147
251,400947185,38,Darron George/Lamont Simpson/Bo Boroski,Bon Secours Wellness Arena,30,4.937853107,6.779661017,3/19/2017,Arkansas,72,65,29-7 (14-4),UNC,0,0,1,0,0,0,0,3.837915488,3,137
252,400947227,42,Mike Roberts/Brian  O'Connell/Roger Ayers,Gainbridge Fieldhouse,25,1.337704918,7.868852459,3/19/2017,Wichita State,65,62,31-5 (16-2),Kentucky,0,0,1,0,0,0,0,5.345908208,3,127
253,400947226,48,Verne Harris/Lee Cassell/Keith Kimble,Golden 1 Center,23,2.573529412,8.823529412,3/19/2017,Cincinnati,79,67,31-4 (15-3),UCLA,0,0,1,0,0,0,0,4.192284952,3,146
254,400947270,33,Lamont Simpson/Jamie Luckie/Eric Curry,SAP Center at San Jose,51,2.27077748,6.434316354,3/23/2017,West Virginia,61,58,35-1 (17-1),Gonzaga,0,0,0,1,0,0,0,5.62286734,4,119
255,400947273,44,Terry Wymer/D.J. Carstensen/Pat Adams,SAP Center at San Jose,32,1.771126761,8.450704225,3/23/2017,Xavier,71,73,32-5 (16-2),Arizona,0,0,0,1,0,0,0,5.787570405,4,144
256,400947321,55,Lee Cassell/Bill Covington/Doug Sirmons,T-Mobile Center,33,6.455696203,7.594936709,3/23/2017,Purdue,98,66,31-4 (16-2),Kansas,0,0,0,1,0,0,0,3.529423371,4,164
257,400947325,48,Brian  O'Connell/Burt Walton/Roger Ayers,T-Mobile Center,25,0.817204301,8.602150538,3/23/2017,Michigan,69,68,32-5 (16-2),Oregon,0,0,0,1,0,0,0,6.390961193,4,137
258,400947327,33,Mike Roberts/Gene Steratore/John Gaffney,Madison Square Garden,40,-11.95870206,7.079646018,3/24/2017,South Carolina,50,70,27-8 (12-6),Baylor,0,0,0,1,0,0,0,1.898798342,4,120
259,400947266,39,Verne Harris/Tim Clougherty/Jeb Hartness,Madison Square Garden,50,0.148541114,7.161803714,3/24/2017,Wisconsin,84,83,27-8 (14-4),Florida,0,0,0,1,0,0,0,7.371847691,4,167
260,400947324,52,Doug Shows/Joe Lindsay/Lamar Simpson,FedExForum,44,12.71802326,6.976744186,3/24/2017,Butler,92,80,30-7 (14-4),UNC,0,0,0,1,0,0,0,1.230299801,4,172
261,400947330,46,Don Daily/Tony Padilla/Bo Boroski,FedExForum,36,3.619672131,7.868852459,3/24/2017,UCLA,86,75,32-5 (16-2),Kentucky,0,0,0,1,0,0,0,3.821112323,4,161
262,400948652,40,James Breeding/Kipp Kissinger/Michael Stephens,SAP Center at San Jose,41,11.62568306,6.557377049,3/25/2017,Xavier,83,59,36-1 (17-1),Gonzaga,0,0,0,0,1,0,0,1.098492558,5,142
263,400948650,50,Randy  McCall/Terry Oglesby/Ted Valentine,T-Mobile Center,26,-8.469387755,8.163265306,3/25/2017,Oregon,60,74,31-5 (16-2),Kansas,0,0,0,0,1,0,0,3.368603055,5,134
264,400948729,36,Ron Groover/Jeffrey Anderson/Mike Eades,Madison Square Garden,38,0.238670695,7.250755287,3/26/2017,South Carolina,70,77,27-9 (14-4),Florida,0,0,0,0,1,0,0,5.768257611,5,147
265,400948726,34,John Higgins/Keith Kimble/Mike Reed,FedExForum,37,3.840782123,6.703910615,3/26/2017,Kentucky,75,73,31-7 (14-4),UNC,0,0,0,0,1,0,0,6.570695181,5,148
266,400948847,39,John Higgins/Doug Sirmons/Jeff Anderson,State Farm Stadium,35,4.758112094,7.079646018,4/1/2017,Gonzaga,73,77,26-11 (12-6),South Carolina,0,0,0,0,0,1,0,3.169860241,6,150
267,400948853,47,Ron Groover/Tony Padilla/Ted Valentine,State Farm Stadium,42,3.015748031,6.299212598,4/1/2017,North Carolina,76,77,33-6 (16-2),Oregon,0,0,0,0,0,1,0,4.681243345,6,153
268,400949246,46,Verne Harris/Michael Stephens/Mike Eades,State Farm Stadium,44,-0.589285714,6.12244898,4/3/2017,North Carolina,65,71,37-2 (17-1),Gonzaga,0,0,0,0,0,0,1,6.4079556,7,136
269,401025841,49,Deldre Carr/Doug Sirmons/Brooks Wells,UD Arena,32,0.192307692,7.692307692,3/13/2018,UCLA,65,58,26-7 (14-4),St Bonaventure,1,0,0,0,0,0,0,5.272061399,1,123
270,401025856,43,Michael Reed/Bert Smith/Justin Porterfield,UD Arena,42,5.012618297,7.570977918,3/13/2018,Radford,61,71,18-17 (10-8),LIU,1,0,0,0,0,0,0,4.602413596,1,132
271,401025855,38,Tim Nestor/Chuck Jones/Rob Kueneman,UD Arena,30,-9.822485207,7.100591716,3/14/2018,Texas Southern,46,64,19-16 (9-7),NC Central,1,0,0,0,0,0,0,1.487921112,1,110
272,401025854,52,Marques Pettigrew/Eric Curry/Mike Eades,UD Arena,35,0.119601329,7.973421927,3/14/2018,Syracuse,56,60,20-12 (8-10),Arizona State,1,0,0,0,0,0,0,5.415791069,1,116
273,401025831,39,Don Daily/Bo Boroski/Steve McJunkins,American Airlines Center,34,12.58125,7.5,3/15/2018,Wright State,73,47,26-8 (13-5),Tennessee,0,1,0,0,0,0,0,0.364985706,2,120
274,401025818,48,Gerry Pollard/Gregory Nixon/Vladimir Voyard-Tadal,ExtraMile Arena,26,-6.815972222,8.333333333,3/15/2018,Buffalo,68,89,27-8 (14-4),Arizona,0,1,0,0,0,0,0,4.312838101,2,157
275,401025814,NA,Sean Hall/Terry Oglesby/Joe Lindsay,ExtraMile Arena,41,4.901538462,7.384615385,3/15/2018,Davidson,78,73,25-10 (10-8),Kentucky,0,1,0,0,0,0,0,3.628157434,2,151
276,401025815,30,Bill Ek/John Gaffney/Deldre Carr,American Airlines Center,27,0.401408451,8.450704225,3/15/2018,Loyola Chicago,62,64,22-10 (11-7),Miami,0,1,0,0,0,0,0,6.156560002,2,126
277,401025838,31,Deron White/Ron Groover/Bert Smith,INTRUST Bank Arena,35,3.835526316,7.894736842,3/15/2018,Montana,61,47,29-7 (13-5),Michigan,0,1,0,0,0,0,0,1.506467963,2,108
278,401025840,45,Antinio Petty/Ray Natali/Tommy Nunez,ExtraMile Arena,36,3.302052786,7.038123167,3/15/2018,UNC Greensboro,68,64,31-4 (17-1),Gonzaga,0,1,0,0,0,0,0,5.44346221,2,132
279,401025853,71,Randy Heimerman/Lee Cassell/Mike Stevens,ExtraMile Arena,30,4.544668588,6.916426513,3/15/2018,South Dakota State,81,73,25-8 (15-3),Ohio State,0,1,0,0,0,0,0,3.078614396,2,154
280,401025829,29,Anthony Jordan/Larry Spaulding/Kelly Pfeifer,INTRUST Bank Arena,44,4.966386555,6.722689076,3/15/2018,San Diego State,67,65,27-7 (14-4),Houston,0,1,0,0,0,0,0,4.782100039,2,132
281,401025816,51,Mike Roberts/Paul Faia/Robert Riley,PPG Paints Arena,33,21.88815789,7.894736842,3/15/2018,Radford,87,61,31-4 (14-4),Villanova,0,1,0,0,0,0,0,0.047817899,2,148
282,401025833,30,Gene Steratore/Tony Padilla/D.G. Nelson,American Airlines Center,44,-1.859237537,7.038123167,3/15/2018,Stephen F. Austin,70,60,25-9 (11-7),Texas Tech,0,1,0,0,0,0,0,4.109809744,2,130
283,401025819,51,Larry Scirotto/Mark Schnur/Mike Reed,American Airlines Center,40,10.13165266,6.722689076,3/15/2018,St. Bonaventure,77,62,21-12 (11-7),Florida,0,1,0,0,0,0,0,1.333645428,2,139
284,401025832,36,Kevin Brill/Pat Adams/Nathan Farrell,PPG Paints Arena,40,-0.384858044,7.570977918,3/15/2018,Alabama,83,86,21-12 (10-8),Virginia Tech,0,1,0,0,0,0,0,6.052432093,2,169
285,401025823,46,Keith Kimble/Bret Smith/Donnie Eppley,INTRUST Bank Arena,27,4.373376623,7.792207792,3/15/2018,Pennsylvania,76,60,28-7 (13-5),Kansas,0,1,0,0,0,0,0,1.153731327,2,136
286,401025836,54,Chris Rastatter/Tim Comer/Courtney Green,PPG Paints Arena,28,17.01993355,7.973421927,3/15/2018,Iona,89,67,27-7 (13-5),Duke,0,1,0,0,0,0,0,0.203299156,2,156
287,401025825,48,Tony Chiazza/Bill Covington/Doug Sirmons,PPG Paints Arena,35,-0.336760925,6.940874036,3/15/2018,Oklahoma,83,78,26-7 (15-3),URI,0,1,0,0,0,0,0,7.340735819,2,161
288,401025834,51,Terry Wymer/Clarence Armstrong/David Hall,INTRUST Bank Arena,53,6.932249322,6.504065041,3/15/2018,NC State,94,83,22-11 (10-8),Seton Hall,0,1,0,0,0,0,0,4.409997709,2,177
289,401025813,46,Tim Nestor/Tony Greene/Todd Austin,Spectrum Center,29,-6.617977528,8.988764045,3/16/2018,UMBC,54,74,31-3 (17-1),UVA,0,1,0,0,0,0,0,2.808736848,2,128
